index,Price
4200,9077307
4201,9285643
4202,6276185
4203,5228793
4204,9296108
4205,9288571
4206,6241601
4207,7212176
4208,8589302
4209,6745362
4210,8062517
4211,8203412
4212,2301597
4213,525770
4214,5449123
4215,3840329
4216,2974465
4217,9745224
4218,5732310
4219,7774769
4220,5762607
4221,5546998
4222,6202947
4223,4611681
4224,9731219
4225,2508196
4226,2972579
4227,807054
4228,6791632
4229,116583
4230,3900299
4231,301651
4232,1995027
4233,8148516
4234,8465396
4235,3556903
4236,9565859
4237,8878404
4238,4636718
4239,4141114
4240,5347535
4241,6619994
4242,3776661
4243,2100842
4244,9846962
4245,5495384
4246,5259698
4247,6858441
4248,8139003
4249,9503652
4250,5903928
4251,2190946
4252,849337
4253,4846825
4254,3206412
4255,9258278
4256,1515322
4257,2544201
4258,276968
4259,3781335
4260,5160994
4261,3880645
4262,4320244
4263,7143800
4264,2510947
4265,4547684
4266,5271456
4267,8138833
4268,2217840
4269,2389033
4270,1484019
4271,4567408
4272,7039862
4273,2494129
4274,2943253
4275,2922722
4276,6629926
4277,5324249
4278,1256125
4279,230120
4280,1214234
4281,9063004
4282,2349704
4283,8800890
4284,4102129
4285,7958448
4286,4547989
4287,6855764
4288,3107365
4289,7731273
4290,9214213
4291,9496005
4292,8488510
4293,7753532
4294,4262407
4295,3068328
4296,7159712
4297,7528047
4298,884229
4299,8712694
4300,7846170
4301,4980430
4302,4445163
4303,7331497
4304,5680943
4305,7281742
4306,9827562
4307,654856
4308,692921
4309,6344942
4310,8081954
4311,2905966
4312,1510648
4313,1885440
4314,2667053
4315,5459050
4316,7456674
4317,4216854
4318,5001327
4319,1304465
4320,1022640
4321,3902800
4322,6644642
4323,8451866
4324,7409266
4325,4277206
4326,7413518
4327,3649417
4328,836199
4329,9398416
4330,1926659
4331,2544327
4332,7461657
4333,8228285
4334,5967288
4335,8668326
4336,6637307
4337,3067473
4338,8835056
4339,9835775
4340,7883002
4341,5752907
4342,9694851
4343,2707490
4344,1255712
4345,8681029
4346,9181898
4347,1237336
4348,234883
4349,8125760
4350,7341679
4351,8910695
4352,2945619
4353,5253280
4354,3697277
4355,9800729
4356,5572801
4357,8654981
4358,986745
4359,236973
4360,4676121
4361,2980418
4362,4998473
4363,4945137
4364,5162035
4365,7373704
4366,7712530
4367,3476379
4368,2780300
4369,1944512
4370,9722576
4371,5209626
4372,2545999
4373,9964187
4374,8317871
4375,8751801
4376,6328260
4377,9004085
4378,4542342
4379,9061286
4380,9811389
4381,2268393
4382,1985304
4383,6125733
4384,3834551
4385,6752609
4386,9343060
4387,1543537
4388,6276600
4389,3474883
4390,3287657
4391,553207
4392,8357324
4393,9690268
4394,4303829
4395,4796133
4396,7569260
4397,6959092
4398,9597631
4399,5280458
4400,6502165
4401,2953752
4402,6065121
4403,4165273
4404,1752730
4405,3193390
4406,9743539
4407,1034577
4408,489893
4409,5438702
4410,5633052
4411,5303454
4412,5759536
4413,3802903
4414,2629305
4415,9077941
4416,1777000
4417,3176159
4418,8222827
4419,8748405
4420,7911030
4421,7572717
4422,6988903
4423,414232
4424,8690875
4425,8664703
4426,570832
4427,177512
4428,1781986
4429,7697528
4430,3844893
4431,4872811
4432,3621372
4433,9039181
4434,7323094
4435,4929137
4436,3692586
4437,2852967
4438,7203465
4439,3163550
4440,7531039
4441,4337618
4442,1327851
4443,4294363
4444,548567
4445,1236807
4446,5726720
4447,6255454
4448,7427135
4449,1064947
4450,4127163
4451,7150107
4452,5013927
4453,4569981
4454,3398716
4455,7501454
4456,3689469
4457,2053368
4458,1943152
4459,3615450
4460,2963255
4461,3336773
4462,5013376
4463,3120093
4464,5079250
4465,960717
4466,2940397
4467,3120571
4468,2998287
4469,4446854
4470,7507950
4471,1370767
4472,3544998
4473,4925208
4474,4519604
4475,1443627
4476,2204796
4477,396727
4478,1644397
4479,2827029
4480,8892270
4481,5628186
4482,3155960
4483,3341101
4484,4804627
4485,6910855
4486,8540354
4487,3312651
4488,1619537
4489,8096375
4490,147114
4491,9588458
4492,5561291
4493,4547120
4494,4563996
4495,4858213
4496,8746478
4497,1925401
4498,5432553
4499,1067051
4500,145738
4501,6458993
4502,9945156
4503,7759883
4504,2945911
4505,4435422
4506,6546180
4507,2496252
4508,2563949
4509,270020
4510,6071570
4511,9281202
4512,7052721
4513,5830397
4514,4675263
4515,7042358
4516,9647764
4517,8808235
4518,696721
4519,4689084
4520,1656430
4521,8109262
4522,8764971
4523,9750233
4524,6795051
4525,7442980
4526,6903833
4527,1112633
4528,8480788
4529,8703187
4530,3254697
4531,7722822
4532,155818
4533,556667
4534,4822270
4535,6912231
4536,9253012
4537,2814495
4538,4934278
4539,1266765
4540,8230478
4541,3906195
4542,3086216
4543,9964410
4544,451079
4545,4551876
4546,1413381
4547,1870012
4548,5106586
4549,7962877
4550,349246
4551,6525685
4552,5118221
4553,5217144
4554,4235933
4555,2576227
4556,586370
4557,1331793
4558,5197515
4559,9650216
4560,4879994
4561,5304945
4562,8496253
4563,5643532
4564,8284286
4565,7577122
4566,3689852
4567,1506328
4568,3201727
4569,2294008
4570,8974923
4571,9752754
4572,6130338
4573,8034329
4574,6592731
4575,7097922
4576,848785
4577,3590378
4578,2981106
4579,8784204
4580,4251194
4581,9278308
4582,6996473
4583,2290754
4584,1182640
4585,9178261
4586,8331918
4587,6791276
4588,8667501
4589,7478589
4590,4301724
4591,1842457
4592,1079455
4593,6646479
4594,2966360
4595,8089520
4596,3308804
4597,3775124
4598,8057006
4599,4102943
4600,4892529
4601,9423119
4602,7056813
4603,5610285
4604,1349452
4605,7951685
4606,1558936
4607,3505559
4608,4950841
4609,3731426
4610,9073848
4611,9939568
4612,5197916
4613,9142029
4614,4845625
4615,1160441
4616,3264664
4617,8224168
4618,4896455
4619,3230826
4620,8099231
4621,6235197
4622,6307289
4623,7137750
4624,9752300
4625,8547396
4626,131611
4627,2923339
4628,9175077
4629,6935225
4630,1940255
4631,2906133
4632,2697517
4633,8422071
4634,9824647
4635,8325620
4636,6815114
4637,7395948
4638,798996
4639,558182
4640,5019454
4641,7570257
4642,4433874
4643,177710
4644,9595640
4645,6633710
4646,728568
4647,3106809
4648,4474481
4649,8562484
4650,7416846
4651,8685919
4652,6378027
4653,2694142
4654,5803656
4655,2340954
4656,6019620
4657,7206860
4658,8290849
4659,9678405
4660,4873606
4661,8047237
4662,7882805
4663,8848647
4664,8729024
4665,4427790
4666,234928
4667,9084695
4668,6636017
4669,4768855
4670,6957136
4671,6012012
4672,782742
4673,4786965
4674,2135742
4675,7060400
4676,7787552
4677,2186767
4678,990560
4679,9549281
4680,7819716
4681,8638519
4682,5465082
4683,4797939
4684,4508686
4685,414132
4686,4344073
4687,6524997
4688,9942868
4689,6885678
4690,9182993
4691,1276813
4692,2593533
4693,2405130
4694,9580435
4695,1458246
4696,8067054
4697,335368
4698,3798958
4699,2766457
4700,3306283
4701,2067487
4702,8514584
4703,1190545
4704,2628693
4705,8217079
4706,6841413
4707,3785531
4708,6820846
4709,3191986
4710,1222239
4711,4583839
4712,2279206
4713,6470049
4714,2256637
4715,7736208
4716,4867908
4717,5522739
4718,8340345
4719,1845515
4720,5531526
4721,5989609
4722,4125423
4723,355329
4724,4137278
4725,1207811
4726,3065305
4727,6247232
4728,5940298
4729,9717810
4730,7914658
4731,3931208
4732,1876091
4733,102607
4734,4709546
4735,2755702
4736,2190507
4737,8691926
4738,4393428
4739,350898
4740,6993508
4741,8879607
4742,3176957
4743,8867809
4744,164314
4745,6881360
4746,9950849
4747,6652726
4748,5373346
4749,2575891
4750,7790297
4751,8991385
4752,1422557
4753,4842801
4754,1915278
4755,3943364
4756,3491669
4757,7660269
4758,6957664
4759,1869101
4760,3633406
4761,3602563
4762,4795741
4763,4284192
4764,4145118
4765,985442
4766,3268764
4767,6396303
4768,8968074
4769,5216457
4770,6927357
4771,6969577
4772,9365004
4773,7558300
4774,8147740
4775,2381929
4776,618697
4777,7406809
4778,4511306
4779,1491704
4780,8689862
4781,8101482
4782,3429702
4783,5716112
4784,5513599
4785,6063322
4786,7127145
4787,7668434
4788,6071214
4789,1757295
4790,7653591
4791,4179736
4792,9806096
4793,2664411
4794,5194397
4795,5831442
4796,8640127
4797,9032014
4798,8876303
4799,8928423
4800,5353080
4801,3995942
4802,723354
4803,9595888
4804,4609935
4805,4145533
4806,2898977
4807,8256304
4808,118435
4809,6439353
4810,6882279
4811,2959204
4812,1605668
4813,3990815
4814,3711226
4815,3536356
4816,2629026
4817,9412165
4818,548467
4819,7349605
4820,1282193
4821,6486951
4822,2992144
4823,5536327
4824,9147630
4825,9222559
4826,4102504
4827,1810456
4828,6315752
4829,7856749
4830,6838423
4831,350565
4832,6002723
4833,5191567
4834,139887
4835,314089
4836,341731
4837,6753623
4838,3648110
4839,6906465
4840,9195848
4841,1221315
4842,425732
4843,9935041
4844,1425266
4845,5196165
4846,2080182
4847,1509615
4848,1640845
4849,3608395
4850,6045785
4851,8869900
4852,6666254
4853,8102900
4854,9769130
4855,9865128
4856,2606393
4857,2046661
4858,3625762
4859,1386525
4860,9472036
4861,9395925
4862,7596074
4863,8175382
4864,3013238
4865,2536681
4866,4739928
4867,3462739
4868,6598495
4869,5496394
4870,5014907
4871,4432006
4872,6928752
4873,2899999
4874,3576267
4875,9986371
4876,6471083
4877,5037655
4878,6753954
4879,4106812
4880,6370455
4881,5210743
4882,8614770
4883,8971439
4884,7312357
4885,1334217
4886,6247768
4887,8199977
4888,5945116
4889,8537127
4890,5938225
4891,1177727
4892,6823649
4893,844275
4894,8512873
4895,4609192
4896,385800
4897,448760
4898,7485943
4899,9053210
4900,1957865
4901,7428870
4902,9261105
4903,2104650
4904,9734336
4905,9576604
4906,6866260
4907,8609623
4908,9462322
4909,4846326
4910,8196324
4911,6951963
4912,2435257
4913,1795639
4914,8806565
4915,8892831
4916,9696597
4917,3473350
4918,3449887
4919,803791
4920,2106809
4921,6080878
4922,2254956
4923,7668439
4924,9951984
4925,611971
4926,7893839
4927,6128056
4928,9425473
4929,1145886
4930,9355060
4931,3900344
4932,3489784
4933,2735541
4934,2108854
4935,4205933
4936,1161837
4937,1292857
4938,541049
4939,9038453
4940,6495041
4941,9531768
4942,756611
4943,3802604
4944,5004156
4945,7971209
4946,5192424
4947,9386030
4948,7687755
4949,6443774
4950,4761108
4951,4785604
4952,4856230
4953,6392603
4954,6713935
4955,6455803
4956,6883939
4957,8401356
4958,7294718
4959,2621120
4960,7893781
4961,8242467
4962,3525582
4963,9340697
4964,4213460
4965,8188701
4966,9649470
4967,8980922
4968,8727800
4969,501699
4970,3212880
4971,1921432
4972,6509572
4973,4974873
4974,6934300
4975,6800310
4976,4920803
4977,3573898
4978,6781140
4979,7837511
4980,1549561
4981,2877846
4982,2098829
4983,2267957
4984,5373848
4985,374611
4986,6489787
4987,1326548
4988,3989268
4989,8261982
4990,1110320
4991,5085093
4992,954800
4993,9900741
4994,7403364
4995,5076140
4996,2721064
4997,8953118
4998,9933321
4999,7444460
5000,566863
5001,7528815
5002,7162685
5003,8602431
5004,9327597
5005,6749583
5006,1834500
5007,480746
5008,6109028
5009,1143575
5010,2534807
5011,3888426
5012,6000882
5013,6012089
5014,9377055
5015,8901168
5016,5565643
5017,3252408
5018,4175739
5019,8344737
5020,2825729
5021,3814249
5022,3392452
5023,2597227
5024,6732440
5025,2377490
5026,9781617
5027,2579325
5028,4988757
5029,2904482
5030,7122409
5031,2378209
5032,6045324
5033,6373508
5034,431786
5035,9098519
5036,4557856
5037,7132217
5038,9068233
5039,2956637
5040,6561691
5041,1800812
5042,8242307
5043,1853300
5044,7534779
5045,1115707
5046,819466
5047,1997606
5048,766620
5049,7210238
5050,8586822
5051,9141781
5052,8795933
5053,7571944
5054,8977349
5055,7773271
5056,9772486
5057,411087
5058,4141735
5059,2829083
5060,2028563
5061,2285529
5062,7787352
5063,9638082
5064,9245928
5065,1789638
5066,6787827
5067,2125774
5068,6074273
5069,7475389
5070,4148854
5071,3137823
5072,2756716
5073,6653184
5074,2387707
5075,2157949
5076,5711767
5077,8793096
5078,8236028
5079,943186
5080,6767669
5081,1692920
5082,1785961
5083,2244841
5084,7734988
5085,7032517
5086,4233279
5087,8904596
5088,4517858
5089,7756699
5090,3911795
5091,5618396
5092,4258582
5093,9205494
5094,3299203
5095,5988482
5096,2588110
5097,2320654
5098,8385493
5099,851174
5100,3106948
5101,1651175
5102,3974840
5103,6729142
5104,8129385
5105,7964221
5106,1837952
5107,7488669
5108,750868
5109,9379042
5110,9055569
5111,4358998
5112,735980
5113,2127945
5114,5051106
5115,678195
5116,8892748
5117,4626626
5118,3316460
5119,4240823
5120,5100888
5121,7413462
5122,1156648
5123,6997245
5124,9241494
5125,2219094
5126,3751307
5127,1064921
5128,4279263
5129,2289531
5130,1416210
5131,7068535
5132,9455312
5133,4070844
5134,4575342
5135,1924849
5136,6182124
5137,1871218
5138,8185999
5139,6858378
5140,8718617
5141,6054372
5142,9746681
5143,4409167
5144,8349982
5145,7972472
5146,840637
5147,2561992
5148,9756146
5149,8366202
5150,325011
5151,2436366
5152,8785478
5153,6496439
5154,2112196
5155,3841436
5156,5420728
5157,2938046
5158,5905403
5159,210629
5160,9531153
5161,1777617
5162,2715427
5163,7202811
5164,8052798
5165,4328054
5166,2441517
5167,6151295
5168,8887729
5169,6154340
5170,4757129
5171,1291709
5172,2246405
5173,4127058
5174,7552074
5175,3309793
5176,4632834
5177,5897806
5178,4376759
5179,7857132
5180,852376
5181,1756484
5182,5317151
5183,7040087
5184,1375485
5185,5874282
5186,1128219
5187,3686715
5188,1417212
5189,7915880
5190,2048654
5191,243606
5192,4962432
5193,2481921
5194,3976264
5195,1082439
5196,2628260
5197,8431722
5198,9736635
5199,4842949
5200,6654097
5201,7904196
5202,5244474
5203,2909112
5204,9892251
5205,2032370
5206,5473978
5207,8238572
5208,3784486
5209,8780537
5210,3641197
5211,4752409
5212,6149338
5213,2636515
5214,4601865
5215,2090486
5216,9478771
5217,971815
5218,415637
5219,1472506
5220,8502856
5221,5543955
5222,8645064
5223,4428272
5224,1234751
5225,1859968
5226,3044606
5227,6219941
5228,1892934
5229,3984296
5230,2768831
5231,5453891
5232,3470879
5233,4726216
5234,8935778
5235,7915865
5236,2470522
5237,9554042
5238,3882509
5239,6037540
5240,6039710
5241,2877625
5242,6937760
5243,7904168
5244,587656
5245,7868323
5246,6223922
5247,7121540
5248,8387707
5249,3930509
5250,9865167
5251,2727926
5252,2399326
5253,7396037
5254,8951251
5255,9435853
5256,8416625
5257,1065851
5258,8093599
5259,5413766
5260,6077801
5261,193761
5262,1813100
5263,8197829
5264,1092410
5265,6087731
5266,933469
5267,9496814
5268,4614316
5269,4794385
5270,5551877
5271,5359240
5272,5851473
5273,8764966
5274,5079076
5275,9653728
5276,3298066
5277,528753
5278,2162470
5279,1386087
5280,5586429
5281,8828955
5282,310409
5283,1256220
5284,1326789
5285,5458348
5286,5871573
5287,911563
5288,1954688
5289,7656337
5290,6576172
5291,6889272
5292,1249463
5293,521499
5294,1111484
5295,4395651
5296,7238245
5297,2188337
5298,843259
5299,7419300
5300,7348764
5301,2213188
5302,1250902
5303,2631528
5304,9424386
5305,4512467
5306,8367704
5307,8241567
5308,6745037
5309,3749510
5310,7387703
5311,1253544
5312,3531563
5313,220931
5314,2004100
5315,3154728
5316,8280582
5317,8259597
5318,9528851
5319,8358192
5320,4374936
5321,8283982
5322,842879
5323,8800448
5324,9876910
5325,466874
5326,2394716
5327,2779235
5328,2483856
5329,5983092
5330,220965
5331,3623006
5332,5000981
5333,8703219
5334,6114721
5335,3193228
5336,4139829
5337,9248277
5338,7781556
5339,7178533
5340,4327450
5341,9404588
5342,8410272
5343,9095956
5344,5494071
5345,3555551
5346,3731069
5347,6249436
5348,7800867
5349,4849394
5350,9589359
5351,5305753
5352,8075307
5353,8155328
5354,2322740
5355,3438696
5356,5849609
5357,1799820
5358,6381543
5359,8917363
5360,1251049
5361,9233151
5362,1372137
5363,7487450
5364,5698894
5365,148695
5366,4225168
5367,7650322
5368,3838932
5369,4611076
5370,7136279
5371,8045019
5372,447240
5373,8141361
5374,6880170
5375,9342162
5376,8035278
5377,8443114
5378,2912858
5379,8358488
5380,8478494
5381,596885
5382,7295447
5383,5879689
5384,3314242
5385,3026353
5386,5505227
5387,9318806
5388,5355223
5389,1618848
5390,6509114
5391,9829849
5392,5312071
5393,5577438
5394,7081159
5395,1577175
5396,8467403
5397,7455072
5398,6809859
5399,8813430
5400,5963564
5401,4451901
5402,3354770
5403,9619730
5404,8003972
5405,8475035
5406,6769898
5407,7811934
5408,1750374
5409,5196810
5410,5950990
5411,7238799
5412,6887348
5413,978638
5414,2168226
5415,9069117
5416,8116087
5417,7726981
5418,2205149
5419,2569284
5420,748478
5421,4744811
5422,4119213
5423,2641942
5424,1069406
5425,4398917
5426,186132
5427,5466395
5428,7908565
5429,8473686
5430,6169551
5431,6570088
5432,9460654
5433,7663479
5434,3294992
5435,1139375
5436,2418762
5437,3599050
5438,2888091
5439,9811899
5440,934657
5441,141189
5442,6798879
5443,6110498
5444,2537504
5445,1988414
5446,4991447
5447,1773686
5448,8574195
5449,2881391
5450,4585293
5451,4304319
5452,6081201
5453,2319298
5454,7064583
5455,126467
5456,6660718
5457,7652141
5458,6007108
5459,7828378
5460,9317563
5461,4066188
5462,1552337
5463,2560834
5464,8349058
5465,547955
5466,8091937
5467,8443411
5468,1150169
5469,7968922
5470,5717297
5471,883837
5472,4914457
5473,8914836
5474,8951932
5475,9521414
5476,1558042
5477,4948051
5478,9619353
5479,5386933
5480,8711387
5481,4890099
5482,7358622
5483,3569183
5484,1147887
5485,1895413
5486,828543
5487,2615867
5488,4638441
5489,4106696
5490,5001694
5491,4463285
5492,4067054
5493,227210
5494,5951292
5495,9347046
5496,9028369
5497,8570305
5498,120063
5499,6125857
5500,3761721
5501,6469900
5502,3781866
5503,8227448
5504,6966194
5505,812060
5506,8073469
5507,295423
5508,5160355
5509,5927474
5510,5264005
5511,3795451
5512,4153564
5513,5898005
5514,1908773
5515,9487831
5516,3281223
5517,3213336
5518,3809776
5519,3358217
5520,3110935
5521,5511410
5522,9191529
5523,2426248
5524,3211652
5525,9845916
5526,3727626
5527,7790564
5528,8830406
5529,8560803
5530,6579508
5531,3316105
5532,4210583
5533,2676209
5534,1196077
5535,9551722
5536,9128755
5537,628057
5538,7209474
5539,5166287
5540,7245767
5541,4232154
5542,4346523
5543,1970115
5544,3861003
5545,6190409
5546,2314442
5547,3462734
5548,6195196
5549,1505146
5550,3655306
5551,461470
5552,3205217
5553,8489111
5554,9288616
5555,8259754
5556,3437295
5557,9438897
5558,3892127
5559,9341752
5560,6802688
5561,7501971
5562,9615465
5563,4502873
5564,2115346
5565,9185680
5566,227744
5567,4542464
5568,7840016
5569,9949372
5570,8980449
5571,9076308
5572,9172371
5573,7227873
5574,588371
5575,608062
5576,5409763
5577,6329084
5578,9209409
5579,6239611
5580,2459699
5581,8515832
5582,5033274
5583,6394941
5584,3619927
5585,7777160
5586,3062530
5587,9813590
5588,5174032
5589,568586
5590,5537131
5591,2678747
5592,1270350
5593,8785464
5594,5821587
5595,9312555
5596,4618522
5597,296019
5598,7861418
5599,933289
5600,8276208
5601,4518156
5602,4299631
5603,3328403
5604,1371059
5605,2081736
5606,774165
5607,5896023
5608,4036287
5609,9837647
5610,8295590
5611,2996557
5612,5839366
5613,7619191
5614,8939535
5615,247621
5616,8615174
5617,7991943
5618,4908208
5619,2332921
5620,5502197
5621,2936605
5622,952005
5623,7493627
5624,3799924
5625,4680061
5626,8682390
5627,2337063
5628,4390845
5629,9152479
5630,9143464
5631,2852312
5632,2192138
5633,3190106
5634,5483900
5635,3994978
5636,1809809
5637,6029701
5638,1352682
5639,7791268
5640,591358
5641,7467123
5642,2006179
5643,808359
5644,2613058
5645,9816364
5646,1455760
5647,2646564
5648,1065415
5649,2372786
5650,3594403
5651,9083533
5652,4429623
5653,6881982
5654,9973947
5655,7371001
5656,6897166
5657,1561505
5658,9057445
5659,8934457
5660,6613414
5661,1481815
5662,8457100
5663,8866089
5664,5771912
5665,1567448
5666,5823349
5667,3635990
5668,4602371
5669,9834408
5670,1273761
5671,572923
5672,9147228
5673,9466330
5674,3103110
5675,7092581
5676,881550
5677,3910373
5678,7675456
5679,6710683
5680,2634424
5681,1080549
5682,4055867
5683,253233
5684,8424926
5685,4706170
5686,5621968
5687,893978
5688,3359585
5689,5612231
5690,7118838
5691,6684822
5692,5165039
5693,7974337
5694,9044132
5695,4695184
5696,4586369
5697,8846133
5698,6209421
5699,4041550
5700,3672721
5701,7095404
5702,8454849
5703,8452183
5704,1702844
5705,8081280
5706,2953428
5707,4187040
5708,3580634
5709,4120143
5710,4967590
5711,2214773
5712,6271551
5713,8297709
5714,1273180
5715,440920
5716,1147346
5717,8523639
5718,7734322
5719,608186
5720,2991582
5721,8603227
5722,1058012
5723,3715292
5724,5460854
5725,393245
5726,7176908
5727,5684788
5728,9955147
5729,8862588
5730,5962494
5731,4558330
5732,3415755
5733,2257117
5734,7028700
5735,4514170
5736,2369784
5737,2752783
5738,970375
5739,8603762
5740,234961
5741,3733448
5742,9031872
5743,385160
5744,4055713
5745,7110154
5746,8345901
5747,1808372
5748,2345311
5749,5368308
5750,3188689
5751,8056365
5752,5579892
5753,2452891
5754,9975147
5755,6498825
5756,2231501
5757,7640597
5758,7477390
5759,676772
5760,1199413
5761,9088229
5762,9806859
5763,6405281
5764,3178684
5765,6726047
5766,8914140
5767,8822019
5768,6670879
5769,799583
5770,3466752
5771,5501952
5772,4214730
5773,9957739
5774,6211262
5775,8683499
5776,6864489
5777,7028435
5778,1820562
5779,2744742
5780,5978445
5781,9960512
5782,4549754
5783,8592420
5784,7315047
5785,6595079
5786,6619483
5787,2188404
5788,6234278
5789,3670258
5790,2143230
5791,3708483
5792,3437372
5793,5900005
5794,5483537
5795,978193
5796,4198683
5797,1223614
5798,9935813
5799,7722663
5800,5702823
5801,4764965
5802,8648892
5803,9849537
5804,6078151
5805,5257772
5806,6780276
5807,877331
5808,166856
5809,8863770
5810,7955785
5811,1492243
5812,9050081
5813,2397459
5814,5785980
5815,9518084
5816,3703270
5817,8272879
5818,4617454
5819,385083
5820,4636186
5821,6748356
5822,3988386
5823,567548
5824,9145690
5825,5255172
5826,9912168
5827,5878842
5828,7832271
5829,1912013
5830,8610833
5831,9932678
5832,6374142
5833,8688839
5834,3645474
5835,3065107
5836,939737
5837,9483918
5838,250025
5839,790943
5840,2417116
5841,9797016
5842,2922626
5843,8076266
5844,8293723
5845,3754890
5846,5361494
5847,5342178
5848,3264172
5849,9605333
5850,1794567
5851,9383348
5852,7790794
5853,7556522
5854,6341900
5855,1193442
5856,4753733
5857,5288446
5858,4937993
5859,1716075
5860,4690524
5861,3320250
5862,6504601
5863,9034014
5864,8764841
5865,7297570
5866,9252571
5867,9491898
5868,4897818
5869,9248311
5870,7282637
5871,9665158
5872,5386659
5873,9688751
5874,3429903
5875,2086522
5876,5346127
5877,9718624
5878,4949604
5879,9119180
5880,7373744
5881,9855556
5882,1418660
5883,402891
5884,9995127
5885,6032522
5886,3675538
5887,6600631
5888,2165058
5889,8314673
5890,3130082
5891,247558
5892,176085
5893,2987577
5894,6796891
5895,128788
5896,5772256
5897,9122898
5898,5481489
5899,6558081
5900,4971867
5901,3626219
5902,8853858
5903,2234811
5904,7288952
5905,6717643
5906,4035685
5907,2675805
5908,9213693
5909,1408709
5910,8126893
5911,8553866
5912,5201678
5913,8965657
5914,1749049
5915,9911509
5916,1802284
5917,1359485
5918,2954953
5919,644808
5920,9856209
5921,7310470
5922,4570430
5923,9494357
5924,9202055
5925,1447426
5926,4935791
5927,5704401
5928,2784311
5929,2327600
5930,3240753
5931,5574448
5932,1713839
5933,2759379
5934,9021194
5935,8083322
5936,9208390
5937,4256312
5938,2963474
5939,2003401
5940,5347229
5941,7506996
5942,5729912
5943,8142170
5944,975131
5945,1769304
5946,8747968
5947,5947513
5948,9680084
5949,3290159
5950,1549648
5951,1139492
5952,5120149
5953,6951433
5954,6858374
5955,9462508
5956,7190525
5957,4996198
5958,569456
5959,7251926
5960,8536676
5961,9898953
5962,6739895
5963,6255381
5964,5419222
5965,2434990
5966,6773924
5967,3035763
5968,660180
5969,6507897
5970,522728
5971,6760090
5972,3381899
5973,7755663
5974,6378357
5975,8584455
5976,3191819
5977,8800755
5978,9386332
5979,1357460
5980,9116930
5981,8763136
5982,1806056
5983,7834241
5984,4050310
5985,9376125
5986,8397323
5987,8524281
5988,9152258
5989,1208699
5990,9610658
5991,7105660
5992,1735768
5993,820065
5994,2300950
5995,3313973
5996,1307277
5997,6697786
5998,4474226
5999,1682371
6000,3451914
6001,4759767
6002,3244969
6003,7496405
6004,8418800
6005,4834571
6006,2605417
6007,1994089
6008,3270725
6009,3458169
6010,8182785
6011,7711779
6012,2536273
6013,5347450
6014,3297332
6015,9555651
6016,3061965
6017,9450750
6018,3665887
6019,4495745
6020,6064415
6021,4833803
6022,5618520
6023,2948137
6024,1582937
6025,3275400
6026,8965062
6027,2185547
6028,8040082
6029,3423740
6030,936908
6031,1646033
6032,175302
6033,3581792
6034,650050
6035,784084
6036,9103482
6037,7460685
6038,6011747
6039,8823666
6040,4329509
6041,5511272
6042,3818869
6043,2358414
6044,9655272
6045,7004860
6046,8918346
6047,6856473
6048,6435945
6049,2457665
6050,3186933
6051,4085923
6052,1729828
6053,2774638
6054,6739341
6055,8538035
6056,1810795
6057,1456227
6058,2490950
6059,1911320
6060,2875566
6061,435872
6062,5803816
6063,800566
6064,3150675
6065,902713
6066,4608651
6067,7738715
6068,4555441
6069,8698752
6070,4310381
6071,8382809
6072,4963182
6073,9621732
6074,7452013
6075,692580
6076,2524138
6077,2944466
6078,2190692
6079,2480515
6080,9490004
6081,5380733
6082,8666605
6083,7615031
6084,7327938
6085,4770532
6086,135723
6087,9168755
6088,3097629
6089,7358052
6090,5649815
6091,8896756
6092,1971919
6093,2565244
6094,6757112
6095,9940346
6096,2342611
6097,1610933
6098,9324613
6099,6924896
6100,5586965
6101,7291078
6102,9117873
6103,8925218
6104,1873201
6105,7411695
6106,3277183
6107,2947860
6108,5671584
6109,598559
6110,9685177
6111,3348623
6112,8521883
6113,9311732
6114,6138184
6115,4870356
6116,8608172
6117,7006615
6118,2063276
6119,508978
6120,774290
6121,8296655
6122,6986299
6123,1774742
6124,9329915
6125,5775410
6126,7098991
6127,8704880
6128,3163634
6129,8940239
6130,4864847
6131,411806
6132,4644530
6133,4898958
6134,7135438
6135,3555663
6136,6880670
6137,5531187
6138,2569161
6139,2884588
6140,8402318
6141,5976043
6142,5102939
6143,8467438
6144,7289914
6145,7828822
6146,6138798
6147,3498388
6148,2998265
6149,9067686
6150,4087212
6151,9876565
6152,9280563
6153,3553665
6154,4969897
6155,6176836
6156,3550493
6157,6482874
6158,7114817
6159,968029
6160,6133722
6161,9607855
6162,5457008
6163,7699566
6164,8299948
6165,8212672
6166,8464100
6167,4433978
6168,2990816
6169,4796875
6170,8676925
6171,9454062
6172,6483058
6173,2036655
6174,2314326
6175,2011313
6176,8489427
6177,4283212
6178,1315031
6179,5927056
6180,1513008
6181,5822906
6182,686532
6183,6595765
6184,9537122
6185,6647298
6186,3969663
6187,1858023
6188,667930
6189,3361018
6190,5063039
6191,9006136
6192,4536334
6193,8267679
6194,3510359
6195,8588270
6196,7501077
6197,454738
6198,4234899
6199,3347198
6200,4122680
6201,947727
6202,6303478
6203,1541701
6204,9731746
6205,573459
6206,2498849
6207,8845057
6208,4844942
6209,7658665
6210,2095072
6211,4507829
6212,1566784
6213,232309
6214,2726383
6215,1333565
6216,5473137
6217,5434935
6218,2289444
6219,3223252
6220,4708740
6221,4735318
6222,9747734
6223,7416105
